ts,query,response
2024-05-31 07:49:18.276,去扫客厅餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 07:53:00.169,清扫客厅和阳台,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1013""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:13:20.284,清洁卫浴间一卧室一,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""3"",""2""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:11:34.919,打扫房间一卧室一,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""0"",""1""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:05:50.062,清洁房间一客厅一,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1"",""0""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:03:13.072,打扫客厅和卧室二,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""2""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:03:15.459,打扫卧室和衣帽间,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1003"",""1015""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:02:04.454,打扫客厅和卧室三,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""3""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:40:15.743,清洁卧室三房间三,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""7"",""6""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:38:44.343,清扫卧室二卧室三,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""6"",""9""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:57:32.780,打扫一下餐厅和厨房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1002"",""1005""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:54:39.553,清洁房间二房间三,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1"",""2""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:35:57.029,打扫儿童房和厨房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1010"",""1005""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:45:56.878,打扫一下客厅和厨房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1005""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 09:03:34.564,打扫客厅打扫饭厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 09:01:08.367,打扫房间一厨房一,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1"",""7""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:59:16.864,打扫衣帽间和卧室一,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1015"",""9""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:42:48.013,清扫卧室一和卧室二,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""2"",""5""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:43:19.194,清扫房间三卧室三,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1003"",""8""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:32:29.456,打扫餐厅打扫客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1002"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:32:31.329,打扫一下厨房和卫生间,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1006""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:29:08.439,打扫一下厨房和客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 11:02:23.605,打扫厨房餐厅客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1002"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:30:20.188,打扫一下客厅和阳台,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1013""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:46:53.975,充电返回充电,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""return"",""property_unit"":null,""property_value"":[""基站"",""基站""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:25:40.367,打扫房间四房间五,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""4"",""2""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:28:32.184,打扫卧室和卫浴间二,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1003"",""6""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 11:05:59.964,打扫客厅打扫餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:46:19.905,把厨房和餐厅打扫一下,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:44:59.531,清洁餐厅和卫浴间,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1002"",""1006""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:26:21.737,把客厅餐厅打扫一下,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
